model_id,display,key,primary_type,tier,outcome_class,compiled,has_pred,csr_error,el_tp,el_fp,el_fn,el_f1,ta_matched,ta_correct,ta_excluded,rel_tp,rel_fp,rel_fn,rel_f1,relations_missed,relations_extra,chrf,gt_puml,pred_puml,pred_puml_exists,input_image,pred_render,pred_render_exists
qwen3.5-9b,Qwen3.5-9B,f61b8e6740f27fd7ccccb669844d09ac0159f39c,class,3,compiled_low_structural,True,True,,6,0,0,1.0000,6,5,0,0,7,7,0.0000,inheritance;composition;aggregation,inheritance;association,69.31,data/puml_files/f61b8e6740f27fd7ccccb669844d09ac0159f39c.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/f61b8e6740f27fd7ccccb669844d09ac0159f39c.puml,True,data/puml_images_1568/f61b8e6740f27fd7ccccb669844d09ac0159f39c.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/f61b8e6740f27fd7ccccb669844d09ac0159f39c.png,True
qwen3.5-9b,Qwen3.5-9B,f9b87c78f652ee63cd07d4a0e4a54cb09852e58a,class,1,compiled_low_structural,True,True,,2,0,0,1.0000,2,2,0,0,1,0,0.0000,,dependency,65.23,data/puml_files/f9b87c78f652ee63cd07d4a0e4a54cb09852e58a.puml,data/runs/Qwen_Qwen3.5-9B_20260613T202001Z/f9b87c78f652ee63cd07d4a0e4a54cb09852e58a.puml,True,data/puml_images_1568/f9b87c78f652ee63cd07d4a0e4a54cb09852e58a.png,data/csr/Qwen_Qwen3.5-9B_20260613T202001Z/png/f9b87c78f652ee63cd07d4a0e4a54cb09852e58a.png,True
qwen3.5-27b,Qwen3.5-27B,938e9cc0e6b8dda26422f35f30282f7d202efb9d_02,sequence,4,provider_drop,False,False,no prediction (missing/timeout),0,0,5,0.0000,0,0,0,0,0,20,0.0000,message,,0.00,data/puml_files/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.puml,False,data/puml_images_1568/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/938e9cc0e6b8dda26422f35f30282f7d202efb9d_02.png,False
qwen3.5-27b,Qwen3.5-27B,2b81c26799a6f7c76f023689f2fec36e30d18c05,sequence,4,compile_fail,False,True,Error line 12 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/2b81c26799a6f7c76f023689f2fec36e30d18c05.puml,0,0,9,0.0000,0,0,0,0,0,21,0.0000,message,,54.52,data/puml_files/2b81c26799a6f7c76f023689f2fec36e30d18c05.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/2b81c26799a6f7c76f023689f2fec36e30d18c05.puml,True,data/puml_images_1568/2b81c26799a6f7c76f023689f2fec36e30d18c05.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/2b81c26799a6f7c76f023689f2fec36e30d18c05.png,False
qwen3.5-27b,Qwen3.5-27B,2ba4e7f17f9f45f359569c1285dafccb3b4f54ab,sequence,2,compile_fail,False,True,Error line 10 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.puml,0,0,5,0.0000,0,0,0,0,0,5,0.0000,message,,62.92,data/puml_files/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.puml,True,data/puml_images_1568/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/2ba4e7f17f9f45f359569c1285dafccb3b4f54ab.png,False
qwen3.5-27b,Qwen3.5-27B,3742b10891bd50981fd7c438979c2a63ef66aa44,class,4,compile_fail,False,True,Error line 85 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/3742b10891bd50981fd7c438979c2a63ef66aa44.puml,0,0,14,0.0000,0,0,0,0,0,16,0.0000,composition;aggregation;dependency,,91.53,data/puml_files/3742b10891bd50981fd7c438979c2a63ef66aa44.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/3742b10891bd50981fd7c438979c2a63ef66aa44.puml,True,data/puml_images_1568/3742b10891bd50981fd7c438979c2a63ef66aa44.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/3742b10891bd50981fd7c438979c2a63ef66aa44.png,False
qwen3.5-27b,Qwen3.5-27B,4ee70296687473b2dc89dddc2bd8f00e9aaf2b44,sequence,3,compile_fail,False,True,Error line 6 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/4ee70296687473b2dc89dddc2bd8f00e9aaf2b44.puml,0,0,6,0.0000,0,0,0,0,0,8,0.0000,message,,61.92,data/puml_files/4ee70296687473b2dc89dddc2bd8f00e9aaf2b44.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/4ee70296687473b2dc89dddc2bd8f00e9aaf2b44.puml,True,data/puml_images_1568/4ee70296687473b2dc89dddc2bd8f00e9aaf2b44.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/4ee70296687473b2dc89dddc2bd8f00e9aaf2b44.png,False
qwen3.5-27b,Qwen3.5-27B,5062b6c354eb5e7d4350b93465d61c1c2b628ec7,class,3,compile_fail,False,True,Error line 8 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.puml,0,0,3,0.0000,0,0,0,0,0,2,0.0000,inheritance;association,,33.70,data/puml_files/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.puml,True,data/puml_images_1568/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/5062b6c354eb5e7d4350b93465d61c1c2b628ec7.png,False
qwen3.5-27b,Qwen3.5-27B,5922ccf81ce292fdd445209df90f8035c5b34c23,class,1,compile_fail,False,True,Error line 6 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/5922ccf81ce292fdd445209df90f8035c5b34c23.puml,0,0,1,0.0000,0,0,0,0,0,0,1.0000,,,67.41,data/puml_files/5922ccf81ce292fdd445209df90f8035c5b34c23.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/5922ccf81ce292fdd445209df90f8035c5b34c23.puml,True,data/puml_images_1568/5922ccf81ce292fdd445209df90f8035c5b34c23.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/5922ccf81ce292fdd445209df90f8035c5b34c23.png,False
qwen3.5-27b,Qwen3.5-27B,704b783235640f12565d250b751599d621aff349,sequence,1,compile_fail,False,True,Error line 9 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/704b783235640f12565d250b751599d621aff349.puml,0,0,4,0.0000,0,0,0,0,0,0,1.0000,,,49.06,data/puml_files/704b783235640f12565d250b751599d621aff349.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/704b783235640f12565d250b751599d621aff349.puml,True,data/puml_images_1568/704b783235640f12565d250b751599d621aff349.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/704b783235640f12565d250b751599d621aff349.png,False
qwen3.5-27b,Qwen3.5-27B,7409cf40c00dfe3b5efd16bff9b188b1f767574b,sequence,1,compile_fail,False,True,Error line 5 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/7409cf40c00dfe3b5efd16bff9b188b1f767574b.puml,0,0,2,0.0000,0,0,0,0,0,2,0.0000,message,,62.19,data/puml_files/7409cf40c00dfe3b5efd16bff9b188b1f767574b.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/7409cf40c00dfe3b5efd16bff9b188b1f767574b.puml,True,data/puml_images_1568/7409cf40c00dfe3b5efd16bff9b188b1f767574b.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/7409cf40c00dfe3b5efd16bff9b188b1f767574b.png,False
qwen3.5-27b,Qwen3.5-27B,8e4456a2565edb67be4b5ca865e478ae5df47a50,class,3,compile_fail,False,True,Error line 29 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/8e4456a2565edb67be4b5ca865e478ae5df47a50.puml,0,0,5,0.0000,0,0,0,0,0,4,0.0000,inheritance;composition;aggregation,,81.90,data/puml_files/8e4456a2565edb67be4b5ca865e478ae5df47a50.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/8e4456a2565edb67be4b5ca865e478ae5df47a50.puml,True,data/puml_images_1568/8e4456a2565edb67be4b5ca865e478ae5df47a50.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/8e4456a2565edb67be4b5ca865e478ae5df47a50.png,False
qwen3.5-27b,Qwen3.5-27B,a5898ca01b395eebbf7c8a3ed6666f10652c5f85,class,1,compile_fail,False,True,Error line 2 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/a5898ca01b395eebbf7c8a3ed6666f10652c5f85.puml,0,0,1,0.0000,0,0,0,0,0,0,1.0000,,,80.43,data/puml_files/a5898ca01b395eebbf7c8a3ed6666f10652c5f85.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/a5898ca01b395eebbf7c8a3ed6666f10652c5f85.puml,True,data/puml_images_1568/a5898ca01b395eebbf7c8a3ed6666f10652c5f85.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/a5898ca01b395eebbf7c8a3ed6666f10652c5f85.png,False
qwen3.5-27b,Qwen3.5-27B,b2fe8e9f55ef708f52eccce505c3b4ea0eeff6d7,class,4,compile_fail,False,True,no PNG produced,0,0,10,0.0000,0,0,0,0,0,11,0.0000,aggregation;association,,2.37,data/puml_files/b2fe8e9f55ef708f52eccce505c3b4ea0eeff6d7.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/b2fe8e9f55ef708f52eccce505c3b4ea0eeff6d7.puml,True,data/puml_images_1568/b2fe8e9f55ef708f52eccce505c3b4ea0eeff6d7.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/b2fe8e9f55ef708f52eccce505c3b4ea0eeff6d7.png,False
qwen3.5-27b,Qwen3.5-27B,b7d4eaff896dfce2a97656b676679dcfa0198292,class,2,compile_fail,False,True,Error line 4 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/b7d4eaff896dfce2a97656b676679dcfa0198292.puml,0,0,4,0.0000,0,0,0,0,0,3,0.0000,association,,72.79,data/puml_files/b7d4eaff896dfce2a97656b676679dcfa0198292.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/b7d4eaff896dfce2a97656b676679dcfa0198292.puml,True,data/puml_images_1568/b7d4eaff896dfce2a97656b676679dcfa0198292.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/b7d4eaff896dfce2a97656b676679dcfa0198292.png,False
qwen3.5-27b,Qwen3.5-27B,e19a66584de809e23cbb78abef6cf806b7903906,sequence,4,compile_fail,False,True,Error line 6 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/e19a66584de809e23cbb78abef6cf806b7903906.puml,0,0,11,0.0000,0,0,0,0,0,25,0.0000,message,,64.81,data/puml_files/e19a66584de809e23cbb78abef6cf806b7903906.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/e19a66584de809e23cbb78abef6cf806b7903906.puml,True,data/puml_images_1568/e19a66584de809e23cbb78abef6cf806b7903906.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/e19a66584de809e23cbb78abef6cf806b7903906.png,False
qwen3.5-27b,Qwen3.5-27B,f6581486698109da74a3436a4c52c27a478e7980,class,2,compile_fail,False,True,no PNG produced,0,0,6,0.0000,0,0,0,0,0,6,0.0000,composition,,5.69,data/puml_files/f6581486698109da74a3436a4c52c27a478e7980.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/f6581486698109da74a3436a4c52c27a478e7980.puml,True,data/puml_images_1568/f6581486698109da74a3436a4c52c27a478e7980.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/f6581486698109da74a3436a4c52c27a478e7980.png,False
qwen3.5-27b,Qwen3.5-27B,f8525f10938208a65f6de3e1a78e31a16a4deb67,sequence,3,compile_fail,False,True,Error line 16 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/f8525f10938208a65f6de3e1a78e31a16a4deb67.puml,0,0,9,0.0000,0,0,0,0,0,21,0.0000,message,,64.61,data/puml_files/f8525f10938208a65f6de3e1a78e31a16a4deb67.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/f8525f10938208a65f6de3e1a78e31a16a4deb67.puml,True,data/puml_images_1568/f8525f10938208a65f6de3e1a78e31a16a4deb67.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/f8525f10938208a65f6de3e1a78e31a16a4deb67.png,False
qwen3.5-27b,Qwen3.5-27B,ffd0a552b452557d64ae34c6f0baa93f1b97ef47,sequence,2,compile_fail,False,True,Error line 19 in file: data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/extracted/ffd0a552b452557d64ae34c6f0baa93f1b97ef47.puml,0,0,5,0.0000,0,0,0,0,0,8,0.0000,message,,38.37,data/puml_files/ffd0a552b452557d64ae34c6f0baa93f1b97ef47.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/ffd0a552b452557d64ae34c6f0baa93f1b97ef47.puml,True,data/puml_images_1568/ffd0a552b452557d64ae34c6f0baa93f1b97ef47.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/ffd0a552b452557d64ae34c6f0baa93f1b97ef47.png,False
qwen3.5-27b,Qwen3.5-27B,013f262fafb9cce412d05966af0aca59982ed3f2,class,4,compiled_low_structural,True,True,,11,17,6,0.4889,11,9,0,0,26,18,0.0000,inheritance;composition;aggregation;association,inheritance;dependency,42.94,data/puml_files/013f262fafb9cce412d05966af0aca59982ed3f2.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/013f262fafb9cce412d05966af0aca59982ed3f2.puml,True,data/puml_images_1568/013f262fafb9cce412d05966af0aca59982ed3f2.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/013f262fafb9cce412d05966af0aca59982ed3f2.png,True
qwen3.5-27b,Qwen3.5-27B,0b185a3b2c5e97ab0a5a8e498f41117b5d8a0c04,sequence,4,compiled_low_structural,True,True,,5,0,0,1.0000,5,5,0,0,0,34,0.0000,message,,36.50,data/puml_files/0b185a3b2c5e97ab0a5a8e498f41117b5d8a0c04.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/0b185a3b2c5e97ab0a5a8e498f41117b5d8a0c04.puml,True,data/puml_images_1568/0b185a3b2c5e97ab0a5a8e498f41117b5d8a0c04.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/0b185a3b2c5e97ab0a5a8e498f41117b5d8a0c04.png,True
qwen3.5-27b,Qwen3.5-27B,18a145261879ea7d3dcb19eeaa0efb33e36d678c,sequence,3,compiled_low_structural,True,True,,2,4,4,0.3333,2,2,0,0,10,10,0.0000,message,message,55.17,data/puml_files/18a145261879ea7d3dcb19eeaa0efb33e36d678c.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/18a145261879ea7d3dcb19eeaa0efb33e36d678c.puml,True,data/puml_images_1568/18a145261879ea7d3dcb19eeaa0efb33e36d678c.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/18a145261879ea7d3dcb19eeaa0efb33e36d678c.png,True
qwen3.5-27b,Qwen3.5-27B,40e703ca80bef393871251b173d566585f60dd37,class,3,compiled_low_structural,True,True,,5,0,0,1.0000,5,4,0,0,4,4,0.0000,inheritance,inheritance;dependency,75.34,data/puml_files/40e703ca80bef393871251b173d566585f60dd37.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/40e703ca80bef393871251b173d566585f60dd37.puml,True,data/puml_images_1568/40e703ca80bef393871251b173d566585f60dd37.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/40e703ca80bef393871251b173d566585f60dd37.png,True
qwen3.5-27b,Qwen3.5-27B,4788cbabec3c97afb5ecc1f2ea825d8e9bcd1461,sequence,2,compiled_low_structural,True,True,,1,3,3,0.2500,1,1,0,0,9,9,0.0000,message,message,41.62,data/puml_files/4788cbabec3c97afb5ecc1f2ea825d8e9bcd1461.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/4788cbabec3c97afb5ecc1f2ea825d8e9bcd1461.puml,True,data/puml_images_1568/4788cbabec3c97afb5ecc1f2ea825d8e9bcd1461.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/4788cbabec3c97afb5ecc1f2ea825d8e9bcd1461.png,True
qwen3.5-27b,Qwen3.5-27B,578f8ee18ea64ed4e206fa31c1e5aa0fe694e69f,class,2,compiled_low_structural,True,True,,2,0,2,0.6667,2,1,0,1,2,2,0.3333,inheritance,inheritance,57.50,data/puml_files/578f8ee18ea64ed4e206fa31c1e5aa0fe694e69f.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/578f8ee18ea64ed4e206fa31c1e5aa0fe694e69f.puml,True,data/puml_images_1568/578f8ee18ea64ed4e206fa31c1e5aa0fe694e69f.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/578f8ee18ea64ed4e206fa31c1e5aa0fe694e69f.png,True
qwen3.5-27b,Qwen3.5-27B,7be4f7f9591cb2862f012abdc29a495a70c77fee,class,3,compiled_low_structural,True,True,,8,0,0,1.0000,8,0,0,0,12,13,0.0000,inheritance;association,inheritance;dependency;association,44.44,data/puml_files/7be4f7f9591cb2862f012abdc29a495a70c77fee.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/7be4f7f9591cb2862f012abdc29a495a70c77fee.puml,True,data/puml_images_1568/7be4f7f9591cb2862f012abdc29a495a70c77fee.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/7be4f7f9591cb2862f012abdc29a495a70c77fee.png,True
qwen3.5-27b,Qwen3.5-27B,7f03d6628c26b835983153776640390596fedf5b,sequence,2,compiled_low_structural,True,True,,4,0,0,1.0000,4,0,0,0,10,10,0.0000,message,association,53.13,data/puml_files/7f03d6628c26b835983153776640390596fedf5b.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/7f03d6628c26b835983153776640390596fedf5b.puml,True,data/puml_images_1568/7f03d6628c26b835983153776640390596fedf5b.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/7f03d6628c26b835983153776640390596fedf5b.png,True
qwen3.5-27b,Qwen3.5-27B,8b3d0798463a9167895a0489a54bc9fae4cc6736,sequence,1,compiled_low_structural,True,True,,2,2,0,0.6667,2,0,0,0,2,1,0.0000,message,dependency,42.39,data/puml_files/8b3d0798463a9167895a0489a54bc9fae4cc6736.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/8b3d0798463a9167895a0489a54bc9fae4cc6736.puml,True,data/puml_images_1568/8b3d0798463a9167895a0489a54bc9fae4cc6736.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/8b3d0798463a9167895a0489a54bc9fae4cc6736.png,True
qwen3.5-27b,Qwen3.5-27B,9dcbe3ca2a480347bdc97c962c0f9ac2c349f1c5,sequence,3,compiled_low_structural,True,True,,0,5,2,0.0000,0,0,0,0,11,8,0.0000,message,dependency;association,77.04,data/puml_files/9dcbe3ca2a480347bdc97c962c0f9ac2c349f1c5.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/9dcbe3ca2a480347bdc97c962c0f9ac2c349f1c5.puml,True,data/puml_images_1568/9dcbe3ca2a480347bdc97c962c0f9ac2c349f1c5.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/9dcbe3ca2a480347bdc97c962c0f9ac2c349f1c5.png,True
qwen3.5-27b,Qwen3.5-27B,a33039e4fbdeb76d8d991f13075eb6aabf979e31,class,2,compiled_low_structural,True,True,,0,1,1,0.0000,0,0,0,0,0,0,1.0000,,,50.16,data/puml_files/a33039e4fbdeb76d8d991f13075eb6aabf979e31.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/a33039e4fbdeb76d8d991f13075eb6aabf979e31.puml,True,data/puml_images_1568/a33039e4fbdeb76d8d991f13075eb6aabf979e31.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/a33039e4fbdeb76d8d991f13075eb6aabf979e31.png,True
qwen3.5-27b,Qwen3.5-27B,ac4ce0ed5d931589d8926d76d4481f9cd2bcaef6,class,1,compiled_low_structural,True,True,,2,0,0,1.0000,2,2,0,0,1,1,0.0000,aggregation,aggregation,46.44,data/puml_files/ac4ce0ed5d931589d8926d76d4481f9cd2bcaef6.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/ac4ce0ed5d931589d8926d76d4481f9cd2bcaef6.puml,True,data/puml_images_1568/ac4ce0ed5d931589d8926d76d4481f9cd2bcaef6.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/ac4ce0ed5d931589d8926d76d4481f9cd2bcaef6.png,True
qwen3.5-27b,Qwen3.5-27B,b98c5fc6649e2bb3ceff143dbc060d141396ff62,sequence,4,compiled_low_structural,True,True,,14,2,1,0.9032,14,13,0,2,120,96,0.0182,message,message,46.78,data/puml_files/b98c5fc6649e2bb3ceff143dbc060d141396ff62.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/b98c5fc6649e2bb3ceff143dbc060d141396ff62.puml,True,data/puml_images_1568/b98c5fc6649e2bb3ceff143dbc060d141396ff62.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/b98c5fc6649e2bb3ceff143dbc060d141396ff62.png,True
qwen3.5-27b,Qwen3.5-27B,ba9090f76db6fbde5872bc8f24d23e890049aca6,sequence,1,compiled_low_structural,True,True,,3,3,0,0.6667,3,0,0,0,6,4,0.0000,message,association,73.31,data/puml_files/ba9090f76db6fbde5872bc8f24d23e890049aca6.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/ba9090f76db6fbde5872bc8f24d23e890049aca6.puml,True,data/puml_images_1568/ba9090f76db6fbde5872bc8f24d23e890049aca6.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/ba9090f76db6fbde5872bc8f24d23e890049aca6.png,True
qwen3.5-27b,Qwen3.5-27B,baf5a2b62c2e718307ef947700d775b69f4a2f61,class,4,compiled_low_structural,True,True,,22,0,0,1.0000,22,22,0,6,16,21,0.2449,composition;dependency;association,dependency;association,59.14,data/puml_files/baf5a2b62c2e718307ef947700d775b69f4a2f61.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/baf5a2b62c2e718307ef947700d775b69f4a2f61.puml,True,data/puml_images_1568/baf5a2b62c2e718307ef947700d775b69f4a2f61.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/baf5a2b62c2e718307ef947700d775b69f4a2f61.png,True
qwen3.5-27b,Qwen3.5-27B,fcd65f7d8920511a96fcffe53538f6014bb6f64f,class,1,compiled_low_structural,True,True,,0,2,2,0.0000,0,0,0,0,1,1,0.0000,inheritance,inheritance,16.98,data/puml_files/fcd65f7d8920511a96fcffe53538f6014bb6f64f.puml,data/runs/Qwen_Qwen3.5-27B_20260613T202731Z/fcd65f7d8920511a96fcffe53538f6014bb6f64f.puml,True,data/puml_images_1568/fcd65f7d8920511a96fcffe53538f6014bb6f64f.png,data/csr/Qwen_Qwen3.5-27B_20260613T202731Z/png/fcd65f7d8920511a96fcffe53538f6014bb6f64f.png,True
